"","x"
"11122",3.26814677122849
"11123",4.50620105418878
"11124",4.0523854579855
"11126",3.11653903378901
"11127",2.83727097611846
"11128",4.36828077022511
"11129",2.62419728371553
"11131",3.0932998886517
"11134",3.74540642335313
"11135",5.12327421331987
"11136",4.15442181960256
"11137",5.35435970939663
"11138",4.66260925241263
"11139",2.95304132344838
"11141",4.19342531704963
"11142",3.00626601947864
"11143",6.09192274315833
"11144",5.17760474568828
"11146",2.28539911461772
"11150",3.30213344021458
"11151",5.14198990118678
"11153",4.00436547892193
"11154",6.15572491571957
"11156",3.92646433565343
"11157",5.19279810017279
"11159",4.33579177870588
"11160",5.02178562820776
"11162",3.90600135337281
"11163",3.84767296896093
"11164",3.13337299866609
"11165",6.01889634172883
"11166",2.05144473220571
"11167",2.26691105267139
"11168",2.62570064499512
"11169",4.56091552886142
"11170",5.06775485885079
"11171",2.62457959459519
"11174",4.53125617494273
"11175",4.08412142387154
"11176",3.21395972298161
"11177",2.72294572369426
"11178",2.18290026940639
"11179",3.13886337416292
"11182",3.08985505810529
"11184",2.28516111977746
"11185",3.91478163329157
"11186",4.35338297850113
"11187",2.67510790338314
"11188",3.04959678415403
"11190",5.89339766836005
"11191",3.15023402963713
"11193",5.28100146711315
"11195",4.26992301980096
"11197",4.62808618319184
"11199",2.31889854541813
"11200",5.61416972253529
"11201",5.53937085851327
"11202",2.6868344543539
"11203",2.81129904551695
"11204",4.45161278527041
"11205",3.07900019400253
"11206",4.23808892684507
"11207",3.21050066850386
"11208",4.221938092811
"11209",3.82639706668581
"11211",4.83232016478706
"11213",4.68927453698176
"11214",4.99685167358867
"11215",3.81930278960851
"11216",3.8821893030258
"11217",3.14677824929974
"11219",3.4489100861849
"11220",2.80824316939524
"11224",2.1903709992775
"11225",2.20072143687865
"11229",3.72580298012938
"11231",3.53023602849366
"11233",2.25437608510675
"11235",4.40021599774902
"11237",2.84416659953035
"11238",4.25702350756826
"11239",2.91924604918736
"11240",3.21673326411931
"11241",2.16202850024648
"11242",3.46597678602369
"11243",3.10409154170714
"11244",4.33750963845601
"11245",4.32523312224787
"11248",4.67163886049598
"11249",3.85397733556625
"11251",4.41303753892167
"11252",2.96514756623122
"11253",3.36307657435765
"11254",2.32421366654944
"11256",2.81169464555164
"11259",2.31983916791437
"11260",2.28412963002424
"11261",1.701140073664
"11262",4.81198339102899
"11263",2.4498561016582
"11265",3.04770713433169
"11267",2.56732600499973
"11268",4.96621697708788
"11269",3.13600041717271
"11272",2.75888101657363
"11273",3.86708863889073
"11274",4.84450323744589
"11275",3.29276378468562
"11277",4.39310889928145
"11278",3.45814534539316
"11279",4.71049321709292
"11280",2.45769476745452
"11281",2.86261058994292
"11282",4.43696864016822
"11283",5.252208892023
"11284",2.68758026073284
"11285",4.05813320756353
"11286",3.79562898894953
"11288",2.32527323645899
"11289",2.02428832479294
"11290",3.36077646372118
"11291",3.28330966746524
"11292",3.9178147914157
"11293",2.96581076395014
"11294",1.55242996016834
"11296",2.1570920322029
"11297",2.94377350333214
"11299",3.7191589665306
"11300",3.80178775631982
"11301",2.36485417585572
"11302",3.49824993690729
"11303",5.11286853285067
"11304",6.14785568423294
"11305",3.74592200360291
"11309",5.76652790673632
"11310",3.2986926451194
"11311",3.91768481774599
"11312",3.77323814535062
"11313",2.90452576924415
"11314",2.96477632160887
"11315",3.02964615152117
"11316",5.32454324654572
"11318",3.76507602757656
"11319",4.5275351332795
"11320",3.78268932713164
"11321",4.58696601817663
"11322",4.45457407150778
"11323",3.86450105274821
"11325",3.91219218618717
"11326",2.08374981992146
"11327",4.33595298339894
"11328",3.83463903310079
"11330",4.38344698116267
"11331",2.26750969103842
"11333",5.43007511156706
"11334",4.54213292143485
"11335",4.67238914892014
"11337",2.64658245176314
"11341",3.08346979398916
"11342",3.04714289694672
"11343",4.461997230386
"11344",5.6581193363731
"11345",2.3652994348828
"11346",3.17810412997993
"11347",2.69291689090838
"11348",3.17595044378744
"11349",3.86500356105021
"11350",3.14930667557952
"11351",3.70279417471515
"11352",4.06768996703876
"11353",4.862105583677
"11355",4.23320590921171
"11357",1.67999149494868
"11359",4.42736483937475
"11360",2.40943354433509
"11362",2.79922589739323
"11364",4.27493063946878
"11365",2.24488736043594
"11367",3.06302650412806
"11368",3.21791000697759
"11369",4.05765636720426
"11370",2.61294493735203
"11371",3.95487754499376
"11372",3.37012920873068
"11373",2.69941241778382
"11374",4.58143889347644
"11375",3.81896131989588
"11377",2.33306988615281
"11378",4.8937860145273
"11380",4.44791016331147
"11381",2.05663539550705
"11382",3.5281052533774
"11383",4.31892785620014
"11384",2.57558347222802
"11385",3.87675560186797
"11386",2.45769285110986
"11387",3.25715575845281
"11388",6.11118008245213
"11389",2.91974237765178
"11390",2.66024074536078
"11391",2.38840251023317
"11392",1.69352965543134
"11393",5.14622042770822
"11394",4.63568528562101
"11396",5.13575785346595
"11397",2.19743033635704
"11400",3.16688528081545
"11401",2.85480156165796
"11402",3.20642738557776
"11403",4.88186117973074
"11404",5.19862658331422
"11406",1.72918354370348
"11407",3.74690409537249
"11409",3.07563879636364
"11410",2.18309388337174
"11412",3.69848632278922
"11413",3.147673282208
"11414",4.08522869888786
"11415",5.35057081378378
"11416",3.61595009058487
"11418",5.09484704194686
"11420",2.29578590599152
"11421",1.70210169087817
"11422",2.24682026819753
"11423",2.26011362817582
"11424",5.34787790074467
"11425",4.53842072809621
"11426",2.93932932577388
"11428",3.20120484849524
"11429",2.20976300354515
"11432",3.89210795693319
"11433",4.94543228155332
"11435",4.74759776572862
"11436",4.33399153532484
"11437",3.96016505406204
"11438",2.38832885937518
"11439",3.03405955515075
"11440",5.64599664580485
"11442",3.03837892888278
"11443",4.5383924641609
"11445",3.37820153424812
"11446",3.0783091040756
"11447",4.45688292383805
"11448",1.71459975081349
"11450",4.13063633016337
"11454",3.06679927193579
"11457",4.19129898023795
"11458",3.87769519859015
"11459",5.4834960585456
"11461",4.46550683104113
"11463",5.37441144334777
"11464",3.82455191390499
"11465",3.68892801304154
"11466",4.08721421598517
"11471",4.57444725031789
"11472",3.17234694552275
"11473",2.80536698046565
"11474",2.23650049866269
"11475",2.82247820296363
"11477",5.67770554048027
"11479",4.14034061022232
"11480",3.08354195394936
"11481",3.62571797597228
"11482",5.28502332456911
"11484",4.10847369442237
"11485",4.43905137560632
"11488",4.38144716653179
"11489",2.2308098591431
"11492",2.80803853103312
"11493",4.05434586369585
"11494",3.78821016033242
"11495",3.08364532580744
"11498",4.52983894239359
"11500",4.11397857990671
"11501",2.23287666566144
"11502",2.66200613091902
"11504",3.68788546550957
"11505",3.28060719820165
"11506",3.19294546820723
"11507",4.41948054205184
"11508",4.94907421783431
"11509",2.87869144218511
"11510",6.59147646796403
"11511",1.72683663404233
"11512",3.73233515470811
"11513",2.98068192400097
"11514",4.99048536309491
"11516",5.15132208368823
"11517",5.90301193979723
"11519",5.70885304694923
"11520",3.93438369667738
"11525",3.17758861258073
"11527",2.23002626154416
"11531",3.26509165155676
"11532",2.83855897208043
"11534",2.85603280653776
"11535",4.13783428640271
"11536",4.61228231721928
"11537",3.69366631599571
"11540",4.59993645378163
"11543",4.08574318518425
"11544",4.20958542411429
"11545",1.73341573509669
"11547",4.35110238153812
"11549",2.69817785569523
"11550",3.78526389318396
"11551",4.34046621691063
"11553",3.03281305324182
"11555",4.52312827919769
"11556",3.83524718966278
"11557",2.95997726331788
"11558",4.1849817565792
"11559",2.19648823792381
"11560",2.93482200092855
"11561",3.93448979468248
"11563",3.97584506200538
"11564",4.51194390485802
"11565",4.08578938423074
"11566",2.74404393944147
"11567",3.85990686811118
"11570",1.48051896975154
"11571",4.14348347082951
"11573",4.2652046923356
"11574",2.78633331450824
"11575",2.82056424332779
"11576",3.44213747273919
"11577",2.76671787737274
"11578",5.02113183109001
"11579",3.84727758235006
"11581",3.88697947644579
"11583",3.11526395038983
"11584",3.63939849533327
"11585",2.14440961379447
"11588",4.76796732992842
"11589",4.4380392472818
"11591",4.12895984103564
"11592",3.24520510657469
"11593",4.33643355844426
"11594",3.11554737247532
"11595",3.39721992613736
"11596",3.78000554838435
"11598",2.8002024147921
"11602",2.82121614968211
"11603",4.06542016010225
"11604",3.34215017684656
"11605",2.14606009871091
"11606",4.52345184973429
"11607",4.49426250053799
"11608",3.49921885253819
"11609",2.60198034107682
"11611",2.2144133887151
"11613",3.91560676685884
"11614",4.80661123347009
"11615",2.77735400648728
"11617",5.70572726855752
"11624",3.76580101658409
"11625",3.78329552260176
"11626",3.66773826934043
"11628",2.84835955074192
"11629",5.70319563948156
"11630",4.39815257825718
"11631",3.75065796422607
"11632",3.90997260889573
"11633",4.17185000152065
"11635",2.30047451765706
"11636",4.52797264166618
"11637",3.85852649044059
"11639",2.96407769731107
"11640",5.10162306711182
"11641",4.04026151923379
"11642",2.76832228769229
"11643",3.32318325460223
"11644",3.0336375705277
"11646",3.95290501225573
"11647",2.82531986048371
"11650",4.37580022981628
"11654",2.51763931421569
"11656",4.0452092613126
"11657",2.86886588384224
"11658",3.799006119104
"11659",1.40434016990038
"11660",2.59710176409282
"11661",3.09542050684437
"11663",4.13557317871657
"11664",2.88268204057932
"11665",3.03975442370085
"11666",5.46211581334297
"11667",2.81915874485329
"11668",2.95507253809055
"11669",2.85572695863513
"11670",3.92823227469907
"11671",3.1916663891814
"11673",4.42576456486135
"11675",3.48694558563659
"11676",3.91282151087898
"11678",3.17822694212203
"11679",3.76100170720071
"11680",4.7881001829574
"11681",1.95801353549294
"11682",3.16085221325027
"11683",2.36259018441323
"11684",3.84498738301774
"11686",3.92119088254568
"11687",4.16660865753464
"11688",2.18786549889318
"11689",2.29295859573836
"11693",4.1990119482355
"11694",1.66941770915175
"11695",4.52896209253753
"11697",5.08171553298462
"11698",3.95119377084465
"11701",3.61489487641717
"11702",2.87923663998813
"11703",3.5176406025323
"11704",5.77461352935515
"11705",3.76127977143663
"11706",2.81161567949121
"11708",1.7054365160546
"11709",2.07104576880927
"11711",2.8353468271978
"11712",4.56448047840722
"11713",2.83840730980562
"11715",4.18307804408153
"11717",6.08439319639006
"11718",4.29757506549568
"11720",3.26055854785877
"11724",4.96876592893464
"11725",3.02925467551179
"11726",3.80848616367297
"11727",2.9876074731587
"11728",3.83413607371203
"11729",4.67067097032569
"11730",4.88267610851633
"11732",5.44150665722854
"11733",5.96301225379156
"11734",4.89093275963732
"11736",2.31437303971382
"11738",3.15167948490811
"11739",5.2612138524727
"11740",2.80701055692187
"11742",3.6725353423036
"11743",4.57847975901633
"11744",3.98165681023068
"11745",4.71227361580704
"11746",3.35067314227093
"11747",5.01746312678621
"11748",4.5791735750441
"11749",1.69442138800083
"11750",3.80289568213773
"11751",3.01346900582933
"11753",3.85993906405143
"11754",2.2280864290791
"11755",3.72622497193431
"11756",4.46312578521306
"11758",4.13972014387928
"11759",4.89983090688834
"11760",3.85184902104912
"11761",4.28877931751596
"11763",3.40038136392824
"11764",5.05993494423835
"11765",5.08396732489241
"11766",3.40131909778598
"11767",3.14195332365557
"11769",4.77112177387883
"11770",3.48563500928452
"11771",1.63446513347641
"11773",4.20611289798185
"11774",4.78581655875079
"11776",2.69151682392709
"11779",4.42194341055169
"11782",5.90112524075347
"11784",4.12150012987932
"11785",3.31733941422163
"11786",3.75292477882014
"11787",3.81964354684113
"11788",2.74644871199363
"11789",6.03725220711282
"11790",2.83441241572393
"11791",4.04214183059796
"11793",5.5989469493967
"11794",3.24353439483837
"11795",3.860827189048
"11797",4.40580323760452
"11798",4.24374851845754
"11799",2.20602137248956
"11800",4.26171511697244
"11802",2.68259002737156
"11803",4.82169200710264
"11804",2.35440523600255
"11806",3.81970826497617
"11810",3.19436212878183
"11812",2.18923163068764
"11813",3.08050063294023
"11814",3.89889315657215
"11815",2.18897661428883
"11816",3.40599459260257
"11817",5.21041572771823
"11818",4.27868223174465
"11819",3.94550070490414
"11821",4.55368657915187
"11822",3.67180391216007
"11824",4.80343939267873
"11825",6.08119224433478
"11827",4.40022946823543
"11828",5.51916221922315
"11829",4.58468819937306
"11830",4.90536656449614
"11831",4.27514140180777
"11833",2.84171006801321
"11834",6.11510066059603
"11835",4.06602358030778
"11836",1.89603189960896
"11840",4.75190075943868
"11842",3.98061311244132
"11843",4.35138456324557
"11844",4.57290903780497
"11845",4.13531997347945
"11846",2.91148812968807
"11847",4.51283124618951
"11848",4.32883750726001
"11849",4.33209497171459
"11850",5.81410908232194
"11851",3.78627203737038
"11852",3.43817376086547
"11853",3.77059422954296
"11854",3.60877423857404
"11855",2.9324003270265
"11858",4.97132917286219
"11861",3.45574098505239
"11862",2.89506046606435
"11866",3.46645177024984
"11868",4.42428445728256
"11869",3.01964136562855
"11870",3.86200237052367
"11871",2.8059671407023
"11872",2.26572049312454
"11873",3.76409987860026
"11874",3.82319244897118
"11875",2.77343574096455
"11876",3.81473726260546
"11877",3.72782657319758
"11878",2.92924842851929
"11879",5.13575606027203
"11880",6.00584226308198
"11881",4.38763300735276
"11882",1.66945055762139
"11884",3.08965733654847
"11885",2.28914545439185
"11886",3.03038033619103
"11888",2.72034905241517
"11889",2.10468194432082
"11890",4.96713309351616
"11891",4.26561131489499
"11892",4.00630519979169
"11893",2.21628431329411
"11894",2.51810941445782
"11895",4.10422547129676
"11896",2.38086647270211
"11897",4.48259994829773
"11903",3.13263930086167
"11904",4.40381566374447
"11906",3.26784734177187
"11907",2.65522449452211
"11908",2.83975299404061
"11910",4.45955614394015
"11911",4.43636840500191
"11912",4.25591306005112
"11914",1.81493473654023
"11915",2.30111992350472
"11916",2.79457022979996
"11917",3.32640501227252
"11918",2.27669803013331
"11919",2.79744364531265
"11921",3.8560324942596
"11923",4.14714197627458
"11924",3.04524446402833
"11925",3.23051741918698
"11927",4.26464007007304
"11928",2.6915991541178
"11929",6.0775707238229
"11933",3.77211772192523
"11934",3.59065694289558
"11935",4.35219128607208
"11936",2.22044604925031e-16
"11937",3.84983408643229
"11939",4.62247701552212
"11940",3.59668212905155
"11941",3.90547785698627
"11942",2.26669973271269
"11943",3.12146171121306
"11944",2.75111584896422
"11945",3.51154601987056
"11946",4.98567489047573
"11947",4.56756954431081
"11949",6.10322908085035
"11950",4.57121055753425
"11951",2.1420345375115
"11953",3.80281666468183
"11955",4.34629397292507
"11957",3.39556343138311
"11958",1.71540264326834
"11959",3.07006030153421
"11960",4.57337134627804
"11961",2.7624254173717
"11963",2.30015146676323
"11965",3.81516709503975
"11966",4.94417774029925
"11968",4.52937707767798
"11969",3.12450688634324
"11971",5.42009522617944
"11972",2.57587712331476
"11973",4.19165108336808
"11974",3.0780315973618
"11976",5.55686181808917
"11977",3.74715014604449
"11979",4.00273252338641
"11980",3.34175213202677
"11981",5.99952802316419
"11982",5.74363206875129
"11984",6.03663838603429
"11985",3.70778267009318
"11986",2.08926689337969
"11987",2.76944622862305
"11988",2.19226231923277
"11989",4.81384857100651
"11991",3.14322342254327
"11992",4.32261647557313
"11993",3.94002751466827
"11994",3.43869029222378
"11996",3.29108334172318
"11997",2.74222383251626
"11999",2.38345524436117
"12000",3.00774075263243
"12002",2.79174595804564
"12003",4.27181977714233
"12004",2.24793679743946
"12006",5.05823022646288
"12009",3.41552862460122
"12011",4.63841617140456
"12013",2.93308536436928
"12014",2.92620348646183
"12015",2.25962347299875
"12017",4.42201663805323
"12018",3.24505447913728
"12019",1.7021524421338
"12020",4.43938747470586
"12021",3.92205998491194
"12022",5.02322365360543
"12026",3.74727662007171
"12030",3.74936782461127
"12031",3.74041994858115
"12032",4.3071893186922
"12034",5.21954915296812
"12035",4.24712964587028
"12036",5.79291692595285
"12037",2.63217342091057
"12039",3.77303776173908
"12040",2.20032260984487
"12041",4.54614552362672
"12045",4.4310877797508
"12046",4.07461336648312
"12049",6.80379463008486
"12050",2.52431890191152
"12051",4.01904184788972
"12052",3.71483740319915
"12053",2.41548326584078
"12054",3.28209642945177
"12055",4.78891272072523
"12056",3.86848970396598
"12057",5.72504327699878
"12058",2.14807354826637
"12059",4.40163123626046
"12060",2.7705369408039
"12061",2.7854334957092
"12062",4.45118200098219
"12063",4.51569047221501
"12065",4.67480334867305
"12066",3.82784860313975
"12067",4.49705850894145
"12068",3.79203435984358
"12069",2.73372962212571
"12071",2.77384127259201
"12072",4.04405439727976
"12073",6.69054898950155
"12074",4.28595438013386
"12075",3.512988502364
"12076",4.49424143474017
"12079",2.888513429618
"12080",2.1618746660069
"12082",3.95311928650668
"12083",4.61713268818237
"12085",3.88364727203391
"12086",3.39458271546879
"12087",3.52420616757963
"12088",3.81522333575093
"12090",3.19629068841433
"12091",2.65669282285599
"12092",3.08071131577454
"12093",3.54308336744575
"12094",3.09936732485916
"12096",3.16327410235384
"12099",4.70989644828135
"12101",2.77497969912064
"12102",5.05118032143704
"12103",3.99894169168084
"12104",4.64621804936344
"12105",4.36843024624649
"12107",3.2893498623878
"12108",2.24715857482774
"12109",5.70456063710353
"12113",3.71841524863491
"12114",3.42714792513986
"12116",4.63389710743483
"12117",1.63791287849548
"12119",4.3014341317528
"12120",2.62954715604805
"12123",3.65346098984039
"12124",3.91191431314899
"12125",4.36499127727922
"12127",3.5344851654485
"12128",3.78537757663697
"12129",4.1976486201832
"12131",2.11948056707579
"12132",4.54579599125498
"12133",3.13628424373014
"12134",2.38190214437153
"12135",4.54464680250058
"12137",3.05391301472807
"12138",4.14540893935017
"12140",2.88904200627411
"12142",2.25058138526776
"12143",3.59211249331321
"12145",4.94549749855881
"12146",2.9093736580147
"12147",3.6843150621848
"12148",5.11499144880089
"12150",3.9128795020784
"12151",3.72572039299355
"12152",3.83583932469216
"12153",4.24777937573732
"12159",3.76050740944431
"12160",5.79324106466187
"12162",5.16719238642586
"12163",2.13738864441891
"12164",5.0909796006552
"12165",3.57104873839678
"12166",2.07610881028877
"12167",5.26076131518529
"12168",5.70604786815669
"12170",4.69883964374211
"12171",2.81377158160576
"12172",3.02575680348004
"12173",4.59579060913546
"12174",4.36433244090707
"12176",2.82463627572559
"12177",3.19842777110395
"12179",3.36891499845475
"12181",4.45833224797386
"12183",4.21446455573029
"12184",1.67324752516038
"12185",5.13292399488384
"12186",2.82589175997796
"12187",2.17883707167073
"12188",2.63655268054277
"12189",5.30168549548469
"12190",3.15629110633571
"12192",3.56642083481737
"12193",4.41149277664326
"12194",4.83097518763518
"12195",2.69383615094137
"12196",2.71451955804394
"12198",3.87837874001861
"12199",3.95222254506287
"12202",3.47239428965966
"12203",2.2112651273477
"12205",4.02086605863189
"12206",3.41597936527913
"12208",4.27519529071666
"12211",4.39899447709505
"12212",1.63412642206207
"12214",3.25610775075263
"12216",3.24820141834029
"12219",4.26449778241658
"12221",2.25932242824737
"12223",3.17474754131074
"12224",4.51864093185714
"12225",4.0499107784595
"12227",2.88094508154778
"12228",4.36709588028688
"12229",4.43844080817174
"12231",4.52586921001512
"12234",3.28365526454762
"12236",3.12877055290924
"12237",3.30472216643974
"12238",2.7619810103578
"12240",2.01539422929719
"12241",5.33542992477374
"12242",4.50903930906397
"12244",4.05431549215195
"12245",3.75174773100579
"12247",2.8395681867597
"12248",4.55028973580829
"12249",2.747401637505
"12250",5.31275838904546
"12251",5.39284686484634
"12252",3.06918353065402
"12253",2.40842047224021
"12255",3.89964568433379
"12256",4.97036101416527
"12257",5.20971159277628
"12258",3.76243201028947
"12260",2.21760897438541
"12261",4.44439048852743
"12262",5.33463437082319
"12263",3.5259378580179
"12265",5.08178393411392
"12266",3.17281894193538
"12267",2.22337964542161
"12268",2.11616733206765
"12269",2.68703084483359
"12270",2.14607487481697
"12271",4.23011008327165
"12272",2.11386469911057
"12273",2.28752517190175
"12274",3.04287968811547
"12276",2.11118705600389
"12277",3.99964338015225
"12278",5.67852176077402
"12280",4.50714240405802
"12281",3.95323136119192
"12282",2.80669587605884
"12283",6.61602695303511
"12284",2.44923081510935
"12286",3.79414194038406
"12287",5.09659828871042
"12288",4.93274290331096
"12290",2.6976672171501
"12291",2.27349847566928
"12292",4.8662777175136
"12293",3.44852110027168
"12294",2.19563938362151
"12295",4.12157503865274
"12296",2.79427200826118
"12297",5.34369396404527
"12299",3.94699914735734
"12300",4.29021553157172
"12301",2.90735957449546
"12302",2.42186327960339
"12303",4.09039212660296
"12304",3.35037196885999
"12309",5.96132962149364
"12310",4.763785759912
"12312",4.34712226479055
"12313",4.12191386261828
"12314",3.6991697500432
"12315",3.18860975105519
"12316",3.7029358722092
"12317",3.9437052100229
"12318",2.73622031646294
"12319",3.15753162749294
"12321",3.84214640027084
"12322",3.85267374433631
"12323",4.40324092426011
"12324",4.00176682354999
"12325",4.4311295435695
"12327",5.01138044778438
"12329",3.8287918158091
"12330",2.12514984485631
"12331",3.90456064267574
"12332",5.02649551259731
"12334",2.56649345926458
"12336",3.79367321123375
"12337",3.89702479855208
"12338",3.22485370971677
"12340",5.22422098113995
"12342",5.88995091678181
"12344",1.6855886049484
"12349",5.05093209450691
"12350",2.15474057662631
"12351",5.81143263752416
"12352",3.70628014691866
"12353",2.55317300900923
"12354",2.63604298406888
"12355",4.33319515878986
"12357",4.54457214433286
"12358",4.62293780237059
"12360",3.62551646434996
"12361",3.64637113936204
"12362",3.72154992105
"12363",4.54314358437301
"12364",4.28364945813572
"12367",2.23359441948092
"12368",3.74767672784863
"12369",2.25015288906762
"12370",3.8411483377516
"12374",5.14940081450885
"12375",2.53863925155153
"12377",3.78916812783347
"12378",3.94820031441696
"12379",4.54204567043854
"12380",1.98483621825516
"12382",3.58516158233151
"12383",3.74404410859173
"12384",3.8614135197179
"12385",3.78631357899082
"12388",1.67572275307315
"12389",5.23271274564846
"12390",2.3146401708618
"12391",3.96493712692486
"12393",3.94021016337753
"12394",3.11275726073544
"12395",2.93656287533332
"12396",2.03972667925278
"12397",3.43812225867798
"12401",5.21789031179675
"12402",3.67322146359927
"12403",3.74023095806795
"12406",5.4979416785607
"12407",5.94482582622668
"12408",1.74370486436104
"12409",4.53844568191826
"12410",5.15573859535807
"12411",3.74386030600396
"12413",3.5440709999449
"12414",4.35774868163559
"12415",2.75219069996629
"12418",5.03140589319328
"12420",3.55786932315512
"12421",3.04544137175882
"12422",5.03876917079257
"12423",4.35610241300713
"12425",4.84038275216797
"12427",2.61002882713998
"12429",3.81694601348109
"12430",2.60236209701396
"12431",3.30661707699803
"12432",2.20095898202616
"12433",3.91992445774443
"12436",5.20552520741854
"12437",4.29636584312002
"12438",3.62418320261689
"12440",5.48403121628042
"12441",4.28095869261504
"12443",2.83180313900704
"12446",2.26277328144811
"12447",4.37042370038415
"12449",2.35231078619225
"12451",4.78874564845214
"12454",2.68806259932479
"12455",4.42807233689261
"12456",5.43387286581615
"12457",1.71882664372944
"12458",3.92803585080894
"12461",4.22731930019772
"12463",2.84470265093581
"12465",4.66758328780136
"12466",3.22629934755943
"12467",4.51163730783068
"12468",2.88208637283676
"12470",1.59727558189223
"12473",3.85199428240499
"12474",4.34750742593621
"12475",4.71295742597092
"12476",2.73499860156035
"12477",2.82493266189297
"12478",2.19394309381433
"12479",5.77436047988585
"12480",5.30917303917245
"12481",2.79016018794991
"12483",4.8369785343913
"12484",2.74647431314974
"12486",3.86009778837538
"12487",3.90114329770068
"12489",4.65053154911197
"12490",4.85914828781825
"12491",4.87970528367684
"12492",2.35508040321369
"12493",4.28388795111918
"12494",3.50407834730171
"12495",5.48264769700339
"12496",2.87022989758481
"12497",3.78882713810977
"12498",3.16972625003929
"12499",2.88697109041482
"12500",3.68552494875252
"12501",3.72929981030286
"12502",2.24507030944987
"12505",4.45065425207493
"12506",5.63017286752272
"12507",2.64690385217895
"12508",2.52588442183983
"12510",2.862577679492
"12511",4.55093429347488
"12513",7.46150358420627
"12514",2.81076590462644
"12515",2.1692662596349
"12518",3.87411915831113
"12519",4.08521548170959
"12520",3.16034230894586
"12521",3.73108004603828
"12522",4.50064537128932
"12526",3.03092902019469
"12528",2.2829264108305
"12529",3.1191387570649
"12530",3.24336353728937
"12531",4.25534832456826
"12532",4.37172314856601
"12534",3.85741560033325
"12535",4.32139707408699
"12537",4.3649675149136
"12542",4.18195388620009
"12544",5.26276665761296
"12545",4.96319044251578
"12546",3.51110789686739
"12548",4.65457823567384
"12549",3.53281944008156
"12550",2.364784901364
"12551",2.57947586263279
"12552",2.3005754518026
"12553",2.07750281372931
"12554",3.88899255530274
"12555",2.48714773581881
"12557",5.91988059416973
"12559",2.72823840002325
"12560",3.88348253769962
"12564",4.78040353881976
"12566",2.34938590203399
"12567",3.44864942198278
"12568",3.8584391580102
"12570",3.87476204545189
"12571",2.70852234127107
"12572",3.34687563824414
"12574",3.63990665241675
"12575",2.6781930447491
"12576",5.5975661272541
"12579",2.83308221089231
"12580",2.18571333418449
"12582",2.73331481993134
"12584",5.2071817173852
"12585",3.39108785935499
"12586",3.70832743614964
"12588",5.02682472576118
"12589",5.0171423665033
"12591",3.97477896942595
"12592",3.18025391381475
"12593",3.94925750227334
"12594",4.68888117697703
"12595",4.43622792460028
"12596",2.92318901075911
"12598",4.27568667133544
"12600",4.77755802945284
"12601",4.67563211784708
"12602",3.33455208607509
"12603",5.21968232943444
"12605",4.40767643297554
"12606",5.23682869109222
"12607",4.49154673281999
"12608",3.78726821488185
"12609",3.75013314771483
"12612",4.00590694864066
"12613",4.64511287222626
"12614",2.15207266441233
"12615",2.76426175419157
"12617",3.16490426889615
"12618",3.18207641376907
"12621",3.96223076883297
"12622",2.28349946242663
"12624",2.88312959950061
"12625",3.33795153666225
"12626",3.17426864547561
"12627",2.69374837845601
"12629",5.34567369244807
"12630",3.91029947494979
"12633",5.09462926182828
"12634",2.83802181473187
"12635",3.72429294638759
"12637",6.28855485315289
"12639",2.65255608877163
"12641",3.85668137363742
"12642",4.71817051169047
"12643",2.25988351620635
"12644",3.2516482715665
"12645",2.25514444535775
"12646",2.13156879676879
"12647",3.54557586808655
"12648",2.74418535016552
"12650",4.29694433432766
"12651",4.5531435054414
"12652",3.07493485863011
"12654",3.4449752853333
"12655",5.75761675544489
"12656",1.85874741083535
"12657",3.19558454953784
"12658",5.15283850735667
"12659",5.0827872468838
"12660",4.16999406858179
"12661",2.74593158823094
"12663",5.00381373694749
"12667",5.08283991607687
"12668",2.58406483156946
"12671",3.9471352864615
"12672",2.78721113723436
"12673",2.8900763184294
"12674",3.2194043071824
"12675",4.28679912286009
"12676",6.10523249693496
"12678",1.26559441901103
"12680",2.88240443757905
"12681",2.98786358643069
"12682",4.15154708433099
"12683",3.79729703603477
"12684",2.27075281122499
"12685",4.59994506942416
"12686",1.68074416674826
"12688",4.47672204569086
"12689",5.1544768202411
"12690",2.70282617781574
"12691",4.28206096532578
"12692",2.48590115286988
"12697",6.69225780752476
"12698",4.12839213235916
"12699",2.93644370718619
"12700",2.32818901375578
"12702",2.9829353428844
"12703",4.64573735582695
"12704",5.4346888666186
"12705",4.55832807027757
"12706",2.26839602104141
"12707",3.93436642878719
"12708",2.81392186338132
"12710",5.12878401861296
"12711",5.6585187593774
"12713",2.98887681520473
"12714",3.27913673937444
"12715",2.77845405249152
"12716",2.27285739900715
"12718",4.64399238565702
"12719",3.40724388565789
"12720",3.29881214557249
"12721",4.53325765420491
"12722",3.33948419906018
"12724",3.87945890835284
"12725",3.06729002780717
"12726",4.37699309646286
"12729",3.28227765586391
"12730",2.02225516523329
"12731",3.40055866329071
"12732",3.33895269164128
"12733",2.34226341147218
"12735",2.88733780379036
"12736",5.08391279875835
"12737",2.73852417807156
"12739",4.99031821650938
"12742",3.90122744156774
"12743",3.56404707380943
"12744",2.28771463857138
"12745",3.31897793742352
"12746",3.79244420739694
"12749",5.68951324271932
"12750",3.77252250572701
"12752",4.49960822447495
"12753",4.50573960620743
"12754",3.99159152560426
"12755",3.92110182020935
"12756",3.22619325914511
"12757",4.80611865576113
"12758",2.21692999683433
